date,Open,High,Low,Close,Volume,returns,volatility
2018-03-26,20.75302439817166,20.949874992533065,20.38864277682375,20.757213592529297,2975400,0.022066438331527438,0.013046440599191798
2018-03-27,20.543606572852337,20.618996083760436,20.254614512844157,20.338380813598633,2049400,-0.02017769760202326,0.01311710798906597
2018-03-28,20.794908443316213,20.807472831024533,20.560363087267266,20.572927474975586,3220600,0.011532218986681997,0.0116428090681748
2018-03-29,20.65669643729813,20.757216344986833,20.53104775096955,20.627378463745117,1630800,0.002646730215510873,0.010811515652156234
2018-04-02,20.652504135152366,20.665068521609953,20.15409550287648,20.275556564331055,1972600,-0.017056064590681208,0.01016321298738415
2018-04-03,20.61062443043374,20.614813625255596,20.225301587727134,20.58130645751953,2743400,0.015079728747192878,0.0105073385567054
2018-04-04,20.187606051474198,20.493351755689098,20.15828807968028,20.4598445892334,3076800,-0.005901562592094622,0.010543504141970009
2018-04-05,20.4807880513642,20.60643673435159,20.426339702909445,20.447280883789062,2357000,-0.0006140665140216273,0.010519270868674001
2018-04-06,20.459841219054752,20.606432651587202,20.23786186983427,20.34256935119629,1873400,-0.00512104925774215,0.010551288224976547
2018-04-09,20.761399627901515,20.991755771253423,20.69019930627122,20.83260154724121,1890800,0.024089002111038926,0.01178221844896306
2018-04-10,21.04620271348914,21.205358524651242,20.987566782458178,21.117403030395508,2545800,0.013670951393586872,0.012161079761252575
2018-04-11,20.966625146136575,21.04620225111471,20.874482057849807,20.899612426757812,2143400,-0.010313323249275363,0.01238007490094542
2018-04-12,20.83260529455324,21.02107751992796,20.828416099757092,20.928936004638672,1748200,0.0014030680226067016,0.01214973285325245
2018-04-13,20.686011383034643,20.7237061431868,20.53104474583555,20.585493087768555,2050400,-0.016409955900003603,0.012691078740140768
2018-04-16,20.84935423475694,20.857731025415795,20.56873893737793,20.56873893737793,2067200,-0.0008138814221836377,0.012679854675298205
2018-04-17,20.518480528365203,20.66088277926331,20.49335015548571,20.623188018798828,1983200,0.002647176454845912,0.012694698889739304
2018-04-18,20.388643264770508,20.5059151462386,20.35094850319726,20.388643264770508,1706200,-0.01137286600958709,0.012916666278181112
2018-04-19,20.103837564651155,20.19179147054623,19.89442259001937,19.961435317993164,2601000,-0.02095323073877675,0.01361235423304943
2018-04-20,19.697569531801236,19.877666515210564,19.65149798752779,19.781335830688477,5174800,-0.009022371609838431,0.013680593436758913
2018-04-23,19.63474583047429,19.80227682904256,19.609615461719887,19.743640899658203,4587200,-0.00190558066214086,0.013008810749527394
2018-04-24,19.701761814172368,19.96143594349414,19.672443844621984,19.718515396118164,6350800,-0.0012725871417400558,0.01300865527373129
2018-04-25,19.496537596619497,19.69338822218514,19.483973206973953,19.63475227355957,4598000,-0.004247942650646208,0.011859549210717192
2018-04-26,19.75201988220215,19.844162980155854,19.651499993733612,19.75201988220215,2193200,0.005972451651477861,0.011277664129504653
2018-04-27,19.839973338256506,19.961434401416035,19.793901790319484,19.869291305541992,1378800,0.0059371863758355126,0.011021753791553674
2018-04-30,19.71432611934101,19.856728369865785,19.647313389547556,19.65987777709961,2757600,-0.010539557008959477,0.011142788456618466
2018-05-01,19.973998651972735,19.99075223251013,19.810655236006575,19.98656463623047,2835800,0.016616932355062453,0.01132334146767726
2018-05-02,21.004322961321506,21.03782852703857,20.501726693889573,20.52685546875,4612000,0.02703270133478175,0.01240122321936022
2018-05-03,20.283934462146124,20.32162922128658,20.007506761019247,20.154096603393555,5012600,-0.018159569833963718,0.012965892426964592
2018-05-04,19.848351774425556,20.045202369130624,19.827410595729372,20.015884399414062,4194400,-0.006857772228610837,0.01303673411057688
2018-05-07,20.020070657910647,20.154096109859267,19.944681141475872,20.032636642456055,3025800,0.0008369474317349024,0.013005857832449877
2018-05-08,20.141533406933593,20.350948392824893,20.078708272082384,20.25461769104004,3617000,0.011080970146162938,0.012042781006288276
2018-05-09,20.120590209960938,20.195979725137637,19.990752356554534,20.120590209960938,1930800,-0.006617132109009938,0.01158950061394898
2018-05-10,20.237862538966322,20.37188799172429,20.162473022076288,20.166662216186523,2149600,0.002289793974471932,0.01147608211358249
2018-05-11,20.24205556573775,20.619001623850032,20.20436080015555,20.560365676879883,3628200,0.019522489962536138,0.012362887316411268
2018-05-14,20.941497518271508,21.071335378060198,20.882861580853863,20.933120727539062,3079600,0.018129787014359522,0.012475617410273058
2018-05-15,20.254616951321044,20.321629680450503,20.17085064048184,20.20016860961914,2914200,-0.03501399181994247,0.014734413918108539
2018-05-16,20.38445060804571,20.484970487737755,20.321627081233807,20.46402931213379,3264800,0.013062301984400282,0.015027104617161263
2018-05-17,20.42214990318174,20.52266980521996,20.41377470924573,20.518482208251953,1007600,0.0026609078440811285,0.014818844550409993
2018-05-18,20.26299705014853,20.413776114732162,20.225302284002623,20.405399322509766,1737800,-0.0055112695273682455,0.014070121072152074
2018-05-21,20.52266967549061,20.539423258676017,20.38445501077546,20.392831802368164,1264000,-0.0006158918991473472,0.013884823591637585
2018-05-22,20.380265620896093,20.46821952831735,20.346760055182536,20.36351203918457,1849400,-0.0014377484925948147,0.013879388198837538
2018-05-23,20.024261358056886,20.229487147790746,20.02007216365687,20.216922760009766,2101200,-0.007198624622939742,0.013999692016261289
2018-05-24,20.08708359207667,20.204357062029246,20.01588326898888,20.145719528198242,2256800,-0.0035219619057142992,0.013986241038732724
2018-05-25,20.007508664101525,20.09965177247814,19.94049593011206,19.990755081176758,1409000,-0.007692177328517791,0.014076425040698275
2018-05-29,19.71432634783736,19.869292987710306,19.488157783022018,19.601242065429688,6463600,-0.01948465749119377,0.014680681217607
2018-05-30,19.79809457885067,19.98656840112598,19.680822688417003,19.9195556640625,6134400,0.016239460620417256,0.014929930541026497
2018-05-31,19.91536237037653,19.948869530866787,19.76039574738247,19.911174774169922,1984600,-0.0004207367892095082,0.014479665465384834
2018-06-01,20.095460174345423,20.108024561181416,19.98237589969326,20.032636642456055,1602800,0.006100185933966218,0.013182284977516648
2018-06-04,20.082899369746404,20.099652953655713,19.752023277231185,19.936307907104492,2857200,-0.004808589956022513,0.01262747939413607
2018-06-05,20.003323896579143,20.036831069844364,19.82741603006661,19.84416961669922,2183200,-0.004621632592885394,0.012580001249435105
2018-06-06,19.626372040356586,19.68500797870218,19.463028612762578,19.622182846069336,3939600,-0.01118649834776042,0.012795783678826438
2018-06-07,19.366697053161634,19.458838553160348,19.253612778076953,19.27036476135254,3436400,-0.017929609945881886,0.013001207747622518
2018-06-08,18.79289903201542,18.935301276066145,18.75520427336348,18.818029403686523,7062400,-0.02347310822954385,0.013778885258858585
2018-06-11,18.84734625400658,18.880853414247518,18.771956741173806,18.776145935058594,2808000,-0.0022257095963366114,0.013725848199389353
2018-06-12,18.700759211730773,18.704946808530867,18.54579096906455,18.54998016357422,2554600,-0.012045377803656776,0.01279796446928194
2018-06-13,18.71332325376315,18.725887641640643,18.570920999549895,18.6379337310791,2897400,0.004741437280757488,0.011900078993991533
2018-06-14,18.637929046633282,18.759390091286257,18.60861108381486,18.700754165649414,2112800,0.0033705686197154083,0.009913641788182577
2018-06-15,18.725886133390002,18.876665166613815,18.66306260135303,18.78033447265625,4147200,0.004255459769265002,0.00934252112581087
2018-06-18,18.78870726591327,18.80127165010576,18.654681842163132,18.74263572692871,2908400,-0.0020073522003789535,0.009230008317994282
2018-06-19,18.63374522689026,18.751017101927825,18.61699164539647,18.70913314819336,2379400,-0.0017875062623777804,0.009240544415263683
2018-06-20,18.73007498184303,19.324812715573515,18.679814239889648,19.119586944580078,5509200,0.021938685942077152,0.010836631106317631
2018-06-21,19.638935876717408,19.651500263807613,19.36250817676672,19.4337100982666,4191200,0.0164293901639736,0.011637961709914968
2018-06-22,19.62218381260434,19.68500894833178,19.437899197625192,19.617996215820312,4120800,0.0094828067631898,0.011844215954899224
2018-06-25,19.8692943076564,19.894424682430724,19.559361007321186,19.67244529724121,5870600,0.0027754659967254014,0.011866551114621262
2018-06-26,19.400204733339184,19.425335107557586,19.257802474854095,19.299686431884766,4486400,-0.018948273065408916,0.012422109292892619
2018-06-27,19.30806207578151,19.30806207578151,19.010693163623266,19.027446746826172,3445600,-0.014105912343157612,0.012085814118059061
2018-06-28,18.977183396472793,19.1028320472772,18.926922657983603,19.048383712768555,2340200,0.0011003560394078349,0.011417567200429938
2018-06-29,19.408581783915057,19.437899755373223,19.316438674926758,19.316438674926758,2431400,0.014072320581116848,0.011947646885640636
2018-07-02,19.349946048210725,19.60124340560309,19.312251284830907,19.584489822387695,3416800,0.013876840962867343,0.01230606391769946
2018-07-03,19.83578873900026,19.839976335941166,19.668256102590675,19.67244529724121,2299400,0.004491078177230268,0.01232963447158735
2018-07-05,20.07032951757409,20.078706307915443,19.85253935953651,20.024259567260742,3987600,0.017883606471071012,0.01292290117658811
2018-07-06,20.27136896808165,20.359322868703497,20.179225873501025,20.275556564331055,4979600,0.012549627426982513,0.012886710818200652
2018-07-09,20.401201640518757,20.42633200673156,20.30906015982332,20.380260467529297,2396600,0.005164045823651486,0.01209419073277429
2018-07-10,20.669253432701076,20.75301972619138,20.585488736919935,20.732078552246094,4532600,0.017262688338911536,0.01088613141339922
2018-07-11,20.606431255518125,20.631560026808557,20.434711061626693,20.455652236938477,2393400,-0.013333265866758426,0.011491442132578007
2018-07-12,20.677631495676895,20.903800022721185,20.652502724478147,20.899612426757812,2946200,0.02170354602615121,0.011473034258454418
2018-07-13,20.723704648604024,20.924742822346925,20.719517052315567,20.891237258911133,2078400,-0.0004007331655565549,0.011550425510072479
2018-07-16,20.72370586058629,20.815848961414932,20.715329069810096,20.740459442138672,1709000,-0.007217275592815708,0.011875139430696055
2018-07-17,20.778154151357008,21.042017468183627,20.769777360601143,21.000133514404297,3153600,0.012520169719000718,0.011985363186591942
2018-07-18,20.991755955590058,21.092275843273097,20.916366439255135,21.033639907836914,1465800,0.0015955324002885352,0.011899471261752602
2018-07-19,20.807472967150005,20.90380366819955,20.719519057197317,20.861921310424805,2609600,-0.008163998155551244,0.012174876759448524
2018-07-20,21.008510138705443,21.20536072563492,20.987568960836438,21.125782012939453,2757600,0.012647957903225038,0.011698370017732676
2018-07-23,21.10902891505353,21.22211158911912,21.07552175406419,21.083898544311523,1985800,-0.0019825760107851087,0.011473191536900008
2018-07-24,21.24305767651407,21.356141965924884,21.15929135868647,21.297504425048828,2147600,0.01013123262229576,0.011489683769678752
2018-07-25,21.27655969592005,21.427338723316662,21.192793392065333,21.39383316040039,3287400,0.004523005767674171,0.011486836225917207
2018-07-26,21.27656164966968,21.628378879998095,21.27656164966968,21.460847854614258,2536200,0.0031324304397171154,0.010215134840276335
2018-07-27,21.351951201271063,21.435717512939274,21.310068844291713,21.372892379760742,2560400,-0.00409841565670499,0.009480559323201626
2018-07-30,21.251434699701267,21.381270975925073,21.21792753312116,21.238868713378906,3795400,-0.006270731354486747,0.009786727551961322
2018-07-31,21.000137639884507,21.10903434339406,20.80747620777964,20.845170974731445,4813400,-0.018536662378795143,0.010845347462108528
2018-08-01,20.744647493564855,20.81166022353439,20.67763476359532,20.786531448364258,4894800,-0.002813098843769124,0.010671612829522783
2018-08-02,20.811658487799352,20.887048002441126,20.702763409821998,20.8242244720459,1805200,0.0018133387850336469,0.010667581139814319
2018-08-03,20.857727692543122,20.95405837316299,20.786527379884213,20.94149398803711,1764200,0.005631398957912204,0.01012050968302441
2018-08-06,20.782341288042765,20.924743532322694,20.74883572347013,20.79071807861328,2719200,-0.007199864035964176,0.01002626718179709
2018-08-07,20.970815716550884,21.1299715467907,20.895426196843047,21.03782844543457,3209200,0.01188561000572097,0.010262202865101188
2018-08-08,19.835784671068996,20.02006925515867,19.726888000422452,19.731077194213867,5080000,-0.06211436007333171,0.016755003951176555
2018-08-09,19.88185557269367,19.91536113339348,19.62636908180697,19.647310256958008,2702000,-0.0042454315307439705,0.016569859164811296
2018-08-10,19.69338696826032,19.756210510197686,19.52585432767466,19.63056182861328,2630800,-0.0008524540064610564,0.015678315001981368
2018-08-13,19.835785965132125,19.948870239238264,19.680819336635302,19.81065559387207,3418200,0.009174152366657529,0.015891125372109374
2018-08-14,20.1959786012547,20.376075588853585,20.149907055909505,20.250425338745117,3947000,0.022198646722679793,0.016720275360670073
2018-08-15,20.061952717929543,20.061952717929543,19.839971785938427,19.944679260253906,3028600,-0.015098254647828435,0.016689715084583556
2018-08-16,19.94887138561846,20.13315599232073,19.89023544701817,20.00750732421875,2193800,0.00315011653709818,0.016711367422046236
2018-08-17,20.027385274579867,20.158504960717583,20.027385274579867,20.073911666870117,2480400,0.0033189713028862755,0.01669577475864425
2018-08-20,20.255787538957485,20.42074358150756,20.162734750449054,20.391136169433594,2297400,0.015802824473269972,0.016844821690032492
2018-08-21,20.898696225834374,20.907155717687672,20.657606355206223,20.801414489746094,5199200,0.020120424722949393,0.01749415095789523
2018-08-22,20.831018557279613,20.839478047773603,20.66606252635384,20.71681785583496,1840800,-0.004066869296452613,0.01733668536782374
2018-08-23,20.81833199161499,20.847939404252546,20.649145393557838,20.721050262451172,2945800,0.00020429810435484974,0.017291346981670862
2018-08-24,20.750658406456257,20.873317000213728,20.71259150122586,20.814102172851562,2750800,0.004490694690751695,0.017311576719436127
2018-08-27,20.87755029550749,21.063654293592624,20.869090802846813,21.059425354003906,1776800,0.011786392663735823,0.017529306708181303
2018-08-28,21.04250339777683,21.07211081116742,20.9579100965967,21.004436492919922,1362200,-0.002611128279126129,0.0174877675884702
2018-08-29,20.991745700265604,21.13978275055999,20.936759818663617,21.12286376953125,1409600,0.005638202988746954,0.017022223418973144
2018-08-30,21.004432312894025,21.055187638108237,20.919839028548537,20.974824905395508,1129200,-0.007008465601585745,0.01709088501215394
2018-08-31,20.835245164655092,20.8986905295201,20.7041271103753,20.797178268432617,1639200,-0.008469517040745056,0.017200503092870325
2018-09-04,20.484185693935622,20.670289627815222,20.467266714451288,20.640682220458984,2446200,-0.007524869285328584,0.017227868823185444
2018-09-05,20.340382423441767,20.433435219210676,20.238870135922678,20.323463439941406,3772600,-0.01536861897922892,0.017476102201489405
2018-09-06,20.158504032202178,20.306541079504388,20.14158505151541,20.276933670043945,1522000,-0.002289460653936426,0.01722823628477124
2018-09-07,20.16273446970462,20.36575902607483,20.145817101242873,20.2853946685791,1453000,0.0004172720921633566,0.010230114281397975
2018-09-10,20.534945322790655,20.589931210897795,20.458811512637084,20.484189987182617,2029800,0.009799923632318519,0.010303507923726833
2018-09-11,20.30654012899434,20.518022537231445,20.302311190761998,20.518022537231445,2042800,0.0016516420746925942,0.010282845076865879
2018-09-12,20.66605716296939,20.792946260482562,20.6533687372628,20.712583541870117,3657000,0.009482444240697552,0.010293577290249706
2018-09-13,20.708359472717554,20.771804848073813,20.644915710844213,20.73373794555664,2004400,0.0010213310012128218,0.009214340874589602
2018-09-14,20.429200814348807,20.45034873299495,20.255785299878003,20.289623260498047,2084600,-0.021419904419780256,0.009853304966487784
2018-09-17,20.22195025911887,20.260017160534233,20.11620904557429,20.15004539489746,2795400,-0.0068792734004248235,0.009979170601874868
2018-09-18,20.027384115442338,20.103517914150327,19.95970980697777,20.061222076416016,2657800,-0.004408095204784912,0.010008015792174522
2018-09-19,19.92164841901568,19.934338464632944,19.82859722756071,19.879352569580078,1983800,-0.009065724218752513,0.009505499693291133
2018-09-20,19.930104650763834,20.12043916904919,19.90895672950612,20.090831756591797,3072200,0.01063813251822543,0.008628506625450299
2018-09-21,20.05276327463506,20.238867225931344,20.040074845575695,20.158504486083984,2169200,0.0033683388678014126,0.0086754227520797
2018-09-24,20.12466723618225,20.32345960763532,20.090829275562207,20.289623260498047,2475200,0.00650438997121916,0.00883618287891741
2018-09-25,20.35306585643609,20.556088768136984,20.34460636676322,20.382673263549805,3228800,0.004586088260836174,0.008839151346207478
2018-09-26,20.04007718054112,20.302314963713847,20.035846628039852,20.111980438232422,3660600,-0.013280535963918982,0.008723638193386762
2018-09-27,20.04430452629633,20.21349111627234,20.03161609676714,20.145816802978516,3154800,0.001682398451510636,0.008762596113809867
2018-09-28,19.951250822133634,20.0400746651982,19.91741447378561,19.938562393188477,2009400,-0.010287714408253601,0.008762304490929872
2018-10-01,19.790528577364512,19.8751218822801,19.646720443052935,19.693246841430664,3036400,-0.01230357269095883,0.00896608729501421
2018-10-02,19.815901769887503,20.052762657092583,19.769376993608333,19.985088348388672,3465200,0.014819369772181679,0.0096636065744402
2018-10-03,19.85819791862833,19.93856065072935,19.731308799817317,19.748226165771484,2517000,-0.011851945735145364,0.009835258930970843
2018-10-04,18.310152508656564,18.48356806827484,18.145196441395672,18.297462463378906,11666000,-0.07346298802811502,0.01829702807180926
2018-10-05,18.72465415431684,18.8219358764649,18.530090710020733,18.593534469604492,6399000,0.016181041869502533,0.018860170982656684
2018-10-08,18.001385317749385,18.27631151316955,17.971777906142336,18.2467041015625,3682200,-0.018653278031079412,0.01909734924546365
2018-10-09,17.849118319809993,18.136734568273393,17.802591924693413,17.97600746154785,6156000,-0.014835371829779787,0.018908062995106816
2018-10-10,18.005614423868185,18.009844976127333,17.646094929021643,17.65032386779785,6513200,-0.01811768238562783,0.01899869792070399
2018-10-11,17.734915668064847,17.777211506189463,17.438839960744144,17.56995964050293,6116200,-0.004553130463602617,0.01863451751244547
2018-10-12,17.853342731294088,18.0182987350707,17.7941279210648,17.988691329956055,3772000,0.023832251070619925,0.019793112464112996
2018-10-15,17.79412911665472,18.035218925062868,17.789900178561012,17.89141082763672,3904600,-0.005407869896424167,0.019497772108239338
2018-10-16,18.140965051043306,18.3820549249081,18.090209712725223,18.352447509765625,4009600,0.025768604084410507,0.02067240925742752
2018-10-17,18.33129534368044,18.428577058558187,18.25093260882041,18.398969650268555,3476600,0.0025349284054987375,0.02072488668290538
2018-10-18,18.441266671625446,18.466645143282506,18.259391658456956,18.33975601196289,3572000,-0.00321831273333284,0.02069126956999712
2018-10-19,18.441268725440622,18.4666471999241,18.242476322510644,18.2593936920166,2307800,-0.004381864180410533,0.020431670545088373
2018-10-22,18.272081064057158,18.2932289829594,18.179028284707957,18.238243103027344,1720400,-0.0011583401588249886,0.020370099613597644
2018-10-23,17.8914121579189,18.174799435748213,17.827968400900012,18.090206146240234,3460800,-0.008116843050662959,0.02022262029081326
2018-10-24,18.14096419081897,18.21286906238613,17.633405991256627,17.66724395751953,2866600,-0.02338072796415369,0.020462018966375558
2018-10-25,17.61648504802732,17.94216653308519,17.591106578478275,17.8491153717041,3574200,0.010294271965784585,0.020721111180748163
2018-10-26,17.764521677091768,18.02253046436866,17.69684737333739,17.92947769165039,3028600,0.004502313883504083,0.020778754224170318
2018-10-29,18.12404181589404,18.250932552150147,17.760293427539093,18.02676010131836,2790400,0.005425836231318204,0.020873768810112093
2018-10-30,17.81104988551411,18.052139718145135,17.79836145647548,18.005613327026367,2917000,-0.0011730768132008906,0.020808935719417686
2018-10-31,18.314371876023284,18.382046166028914,18.225549672918834,18.26361656188965,3467400,0.014329044513913924,0.02078697352548338
2018-11-01,18.48778798822858,18.71196039262599,18.38627735642957,18.5470027923584,3176000,0.015516435614405522,0.02112971500111597
2018-11-02,18.610453107843895,18.623141536830193,18.373592214708427,18.492023468017578,2562200,-0.002964323937206359,0.013591407678382456
2018-11-05,18.179029710896618,18.415890616239256,18.1705702199755,18.322837829589844,3903800,-0.009149114412511206,0.013258630453314662
2018-11-06,18.318608914804546,18.3735931856393,18.16634130499126,18.250934600830078,4080000,-0.00392424085332721,0.012631417704232071
2018-11-07,18.711964710290765,18.8684612449562,18.627371421950638,18.83885383605957,2384800,0.03221310294995816,0.013955419880646587
2018-11-08,18.982664642603368,19.0165009946632,18.855775498783736,18.893840789794922,1968200,0.002918805688173043,0.013146023160882453
2018-11-09,19.054565865401287,19.075713784866874,18.87692140571098,19.008039474487305,3028200,0.006044228167417565,0.013031224873230673
2018-11-12,18.991121432375245,18.99957930907476,18.817705917345233,18.83885383605957,2301000,-0.008900741112981003,0.012464852447065139
2018-11-13,18.771179321027734,18.83462307647093,18.644290196658584,18.690814971923828,2290000,-0.007858167244356395,0.012551531666407142
2018-11-14,18.843082462413467,18.919216259310712,18.678126440297017,18.805015563964844,2326000,0.006109984621460285,0.011381082397809399
2018-11-15,18.386283488668536,18.479334663271885,18.238244815487356,18.428579330444336,2573000,-0.020017863438616557,0.012279598780941097
2018-11-16,18.445498490286404,18.74580316484393,18.390512604661676,18.682357788085938,2203800,0.013770918153324763,0.012602131549194123
2018-11-19,19.35487256527401,19.405629513542628,19.067257925833523,19.232213973999023,3566800,0.029431841106465573,0.013971637284138791
2018-11-20,18.72042487707109,18.79655868454242,18.42857969075296,18.458187103271484,3915800,-0.04024637370268369,0.016808491113978037
2018-11-21,18.75003055049361,18.81347430305375,18.678125694746235,18.711963653564453,1633800,0.013748725639908033,0.016911552597714295
2018-11-23,18.70773736567157,19.202607138536898,18.525862329279008,19.105323791503906,3198200,0.021021852394658813,0.016380213439415942
2018-11-26,19.629798252234746,19.71439154332939,19.418315831239553,19.52828598022461,3799000,0.02213844650509378,0.016811025610693395
2018-11-27,19.266051715715648,19.452157312491963,19.130703070869117,19.38871192932129,2772000,-0.007147276061230334,0.016999521660058997
